"","x"
"1153",0.000623225821680581
"1154",0.000537190537137396
"1155",0.000506285237254263
"1156",0.000606349357543752
"1157",0.000641915806500025
"1158",0.000624876958879367
"1159",0.000627876512666931
"1160",0.00065674868641589
"1161",0.000634459020180085
"1162",0.000748222463472553
"1163",0.000698290116757263
"1164",0.000487213218123473
"1165",0.000762981120550733
"1166",0.000615440377320584
"1167",0.000472094625956223
"1168",0.000580590665855636
"1169",0.000564431285399354
"1170",0.000621931067305381
"1171",0.000702877525479357
"1172",0.00050411862736915
"1173",0.000530845156019932
"1174",0.000648183140481173
"1175",0.000728504632094904
"1176",0.00054060361505658
"1177",0.000555359739702454
"1178",0.000525205577080144
"1179",0.00074884770340231
"1180",0.000675627433584981
"1181",0.000720642783661267
"1182",0.000554897546900123
"1183",0.000602152406187192
"1184",0.000690184088472902
"1185",0.000671261655711038
"1186",0.000765337406972501
"1187",0.000587174634668968
"1188",0.00064535939123136
"1189",0.00064417377731166
"1190",0.000701177257016386
"1191",0.000658952244276912
"1192",0.000659400888899601
"1193",0.000434026177496802
"1194",0.000605514036655431
"1195",0.000608301614197142
"1196",0.000604068428422262
"1197",0.000908204612846072
"1198",0.000632803988795504
"1199",0.00123030124395351
"1200",0.00142659683912485
"1201",0.000937660891605784
"1202",0.000613134691207738
"1203",0.000632930653869708
"1204",0.000640225060880199
"1205",0.000675345460111743
"1206",0.000655306453853759
"1207",0.000410657739806728
"1208",0.000527608377149231
"1209",0.000534561950077693
"1210",0.000797357918395362
"1211",0.00054481635996588
"1212",0.000661407470216644
"1213",0.000742512126621361
"1214",0.000672719788686803
"1215",0.000783268455809359
"1216",0.000705783719094278
"1217",0.000796939955483244
"1218",0.000717055874531423
"1219",0.000799833013379547
"1220",0.000634908623963496
"1221",0.000552226836804445
"1222",0.000623698673582358
"1223",0.000669268214235773
"1224",0.000605381736742648
"1225",0.00048579752536363
"1226",0.000556952844795907
"1227",0.000749405966156676
"1228",0.000597276405640901
"1229",0.000562687234848327
"1230",0.000643520897209862
"1231",0.000534590315499757
"1232",0.000517895234019519
"1233",0.000653447712339755
"1234",0.000568616981948196
"1235",0.000653126934321742
"1236",0.000478569749636514
"1237",0.000383739586893992
"1238",0.000610125174406656
"1239",0.000768954160129179
"1240",0.000510318432199272
"1241",0.000735032967537283
"1242",0.000451015909734033
"1243",0.000462664058474461
"1244",0.000539526506500686
"1245",0.000432411483422415
"1246",0.000413955689700811
"1247",0.000389145660411851
"1248",0.000478974706298687
"1249",0.000438006546260585
"1250",0.000314970564863385
"1251",0.000678859499097234
"1252",0.00056069056564025
"1253",0.000578043238905549
"1254",0.000598702387322622
"1255",0.00090919495125425
"1256",0.000635041016984299
"1257",0.000609002498656686
"1258",0.000477841485228985
"1259",0.000562967705296959
"1260",0.000578354460157499
"1261",0.000437560290501148
"1262",0.000715664242658828
"1263",0.0012405468480844
"1264",0.000877167102341611
"1265",0.000543803960652055
"1266",0.000665955273936068
"1267",0.000596269797217572
"1268",0.000737248194329321
"1269",0.000813221091685898
"1270",0.000631164779871045
"1271",0.000570239671544528
"1272",0.000634731464327122
"1273",0.000485032367189432
"1274",0.000475275346106121
"1275",0.000525401137290608
"1276",0.000560129884675485
"1277",0.000781595143967357
"1278",0.000574839086860004
"1279",0.000693119676204762
"1280",0.000497580262782949
"1281",0.0005616643163319
"1282",0.000623950413866595
"1283",0.000465666087381782
"1284",0.000520318476700173
"1285",0.000777553577295945
"1286",0.00092531416441641
"1287",0.000800715140732278
"1288",0.000564579368204725
"1289",0.000561977822154717
"1290",0.000711839742903956
"1291",0.000797705601116193
"1292",0.000540981978229182
"1293",0.000722001505458685
"1294",0.0007149251465677
"1295",0.000483066389513487
"1296",0.000639356502328209
"1297",0.000643999734862848
"1298",0.000482163767688598
"1299",0.000592788109952584
"1300",0.00076583820921687
"1301",0.00115680485341839
"1302",0.000709383379217882
"1303",0.000824050198391025
"1304",0.000478416027930784
"1305",0.000381228049282074
"1306",0.000444057085575973
"1307",0.000516079206919786
"1308",0.000456464372690932
"1309",0.000386395140512314
"1310",0.000461236604752112
"1311",0.000533507688153918
"1312",0.000476686508069606
"1313",0.0003765836029182
"1314",0.000331556715414133
"1315",0.000456044116092208
"1316",0.000599592030662886
"1317",0.000646475383914838
"1318",0.000497690606513289
"1319",0.000518878379905131
"1320",0.000551123425566602
"1321",0.000559174337117099
"1322",0.000535612357888496
"1323",0.000432967514220701
"1324",0.000619247484580359
"1325",0.000565352956487621
"1326",0.000758746955970645
"1327",0.00076030092335143
"1328",0.000491671680230695
"1329",0.000528107936102897
"1330",0.000537994298372331
"1331",0.000472826102781543
"1332",0.000519344627930908
"1333",0.00053903423220558
"1334",0.000514839256213463
"1335",0.00054990004696883
"1336",0.000571095903086321
"1337",0.000743886763459045
"1338",0.0004185482759464
"1339",0.00043060649145457
"1340",0.000614235823483116
"1341",0.000698815538123293
"1342",0.000599709939639038
"1343",0.000566971716840543
"1344",0.000640433670297766
"1345",0.000510479546354726
"1346",0.000480439450882233
"1347",0.000458673786108872
"1348",0.000558266020606239
"1349",0.000530070964540311
"1350",0.00040816045927089
"1351",0.000481684670984058
"1352",0.000449342278817516
"1353",0.000439538227366953
"1354",0.000553477185929682
"1355",0.000795444011592901
"1356",0.00060296134417614
"1357",0.000529046199149987
"1358",0.000658057125105277
"1359",0.000640091999803121
"1360",0.000580373649258231
"1361",0.00114535284573705
"1362",0.000833628781988812
"1363",0.0006627696055146
"1364",0.000912538776763206
"1365",0.000740478989091661
"1366",0.000571613709475567
"1367",0.000497584134465034
"1368",0.000605874452858998
"1369",0.000666271831465511
"1370",0.000631534205901879
"1371",0.000676959643887709
"1372",0.000604997076097796
"1373",0.000516382564708399
"1374",0.000851631123021587
"1375",0.000619490007944158
"1376",0.000478933883484213
"1377",0.000647696149035716
"1378",0.000647796498193584
"1379",0.000555332862469935
"1380",0.000559140732571606
"1381",0.000580381718424844
"1382",0.00078618156997932
"1383",0.00060584822842856
"1384",0.000852620135289121
"1385",0.000731501627224912
"1386",0.000779780860353971
"1387",0.000976591041719118
"1388",0.000581438088817124
"1389",0.00165277017574714
"1390",0.000836730130685526
"1391",0.000526769589149358
"1392",0.000727765965784597
"1393",0.000815523200020816
"1394",0.000756664643549354
"1395",0.000893513896619097
"1396",0.000956823362655805
"1397",0.000949742978593142
"1398",0.00102629836714726
"1399",0.00137209741633168
"1400",0.00235517345811918
"1401",0.00265790833598167
"1402",0.0019491312945315
"1403",0.0021162703507827
"1404",0.00160507197345787
"1405",0.00156191099673647
"1406",0.00106419045117891
"1407",0.0015347511434758
"1408",0.00106961423365558
"1409",0.00136034174704082
"1410",0.00131139076600838
"1411",0.00132856377458351
"1412",0.00141384043008973
"1413",0.00140283896833257
"1414",0.00179401979700045
"1415",0.00146669383761467
"1416",0.000753931533990728
"1417",0.00104024445993325
"1418",0.000914682463776402
"1419",0.00114288314433076
"1420",0.000855389536071219
"1421",0.000915650639129396
"1422",0.000802769854714132
"1423",0.00115019142151519
"1424",0.00135888469059675
"1425",0.00111734836702477
"1426",0.00112810074176147
"1427",0.00106034095081767
"1428",0.00125867371553339
"1429",0.00119858513534436
"1430",0.000948212076355187
"1431",0.000939253241986925
"1432",0.00157530385176235
"1433",0.00241543662728759
"1434",0.00180267546882936
"1435",0.00173658294916019
"1436",0.00135882210168437
"1437",0.00149101159598759
"1438",0.00166899609558201
"1439",0.00147591831195339
"1440",0.00248808007480299
"1441",0.00250473852083323
"1442",0.00234189546397059
"1443",0.00251476398013762
"1444",0.00216460905586306
"1445",0.00124753274417076
"1446",0.00188209276388074
"1447",0.00147061608323585
"1448",0.00169500370909219
"1449",0.00134402093607897
"1450",0.00127856353992397
"1451",0.00138235887445928
"1452",0.00194310706145195
"1453",0.0019370223727703
"1454",0.00132028703721231
"1455",0.00106554427970817
"1456",0.0011643961114263
"1457",0.00135598283403232
"1458",0.00145351002961139
"1459",0.00142750732099632
"1460",0.000865048864655489
"1461",0.00197743426202956
"1462",0.00137682346254347
"1463",0.00150226715210458
"1464",0.00126858061876308
"1465",0.00119294353385221
"1466",0.00126812167221278
"1467",0.00119455111004862
"1468",0.00179546788284055
"1469",0.00079282247973209
"1470",0.000980576561365525
"1471",0.00109365857445891
"1472",0.001150680511189
"1473",0.0016758501959534
"1474",0.0010934103960585
"1475",0.00131230664521333
"1476",0.00150340507485762
"1477",0.00145973821385113
"1478",0.00140409667275249
"1479",0.00122633628402624
"1480",0.00100325135672021
"1481",0.00100139543485229
"1482",0.00126562841201765
"1483",0.00155482555634807
"1484",0.0014053529999689
"1485",0.00115434917266138
"1486",0.00105341736139134
"1487",0.00130621609652043
"1488",0.000988940603829481
"1489",0.00109877240734644
"1490",0.00113067420223743
"1491",0.00121988807726979
"1492",0.00108487506837238
"1493",0.00109275979843001
"1494",0.00141733298592725
"1495",0.000894554764837642
"1496",0.00104489079086138
"1497",0.000820362012040757
"1498",0.000808849202871244
"1499",0.000698938327337005
"1500",0.000888472236084826
"1501",0.000945457328267341
"1502",0.000807034602311307
"1503",0.000845137751827859
"1504",0.000957293247687135
"1505",0.00128571560398361
"1506",0.000925568256664347
"1507",0.001076492893703
"1508",0.000911582019445376
"1509",0.000840209032881269
"1510",0.000881321283246552
"1511",0.00101554683425112
"1512",0.0010763397734641
"1513",0.00121864367035239
"1514",0.0012636926377777
"1515",0.000812249086383983
"1516",0.00110446794457871
"1517",0.000889795604338693
"1518",0.00105493795373201
"1519",0.00099397847533017
"1520",0.000935787633658559
"1521",0.000893878997933788
"1522",0.00104059525664468
"1523",0.00107433244094782
"1524",0.000826173550520638
"1525",0.000764624369861839
"1526",0.000625705367422595
"1527",0.000687012003155666
"1528",0.000731675802281877
"1529",0.000824746082890743
"1530",0.000658139720972171
"1531",0.000632527377517051
"1532",0.00080095626778145
"1533",0.00092999337057504
"1534",0.00099212406006048
"1535",0.000597945572534647
"1536",0.00068183432618853
"1537",0.000732871384979375
"1538",0.000741726588101951
"1539",0.000574813017069716
"1540",0.000772267322295922
"1541",0.000726992905305449
"1542",0.000822505444227491
"1543",0.000834324504447714
"1544",0.00081182372143234
"1545",0.00084233406374424
"1546",0.000849327620175108
"1547",0.000720302613283119
"1548",0.000753164896877252
"1549",0.000586462321588511
"1550",0.000596254185446033
"1551",0.000715400334769419
"1552",0.000923430645255725
"1553",0.000889515884474184
"1554",0.000741684582114951
"1555",0.000978609719787982
"1556",0.000985391977431795
"1557",0.000667177934611284
"1558",0.000648315595722904
"1559",0.000796973214951843
"1560",0.000667682153521957
"1561",0.00054802450716055
"1562",0.000860315402773451
"1563",0.000866207397681175
"1564",0.000731872795833628
"1565",0.000715098764122817
"1566",0.00100814711930255
"1567",0.000812756786139274
"1568",0.000872046137639712
"1569",0.000806956852785712
"1570",0.00115493075645664
"1571",0.000786771000190639
"1572",0.000716575158403123
"1573",0.000851963588100821
"1574",0.000868272453821519
"1575",0.000679986160158812
"1576",0.000822667290573266
"1577",0.00142260037484446
"1578",0.000763562087875038
"1579",0.000941772975522361
"1580",0.000755400141329113
"1581",0.00111789529787939
"1582",0.000706948062908832
"1583",0.000663713258960025
"1584",0.00081566201548089
"1585",0.000771176059547735
"1586",0.000691348693315116
"1587",0.000973979911170281
"1588",0.00069770248103278
"1589",0.000766146178106296
"1590",0.000903495890301332
"1591",0.00116606478480003
"1592",0.00103096001414762
"1593",0.00107716817763137
"1594",0.000697235429639998
"1595",0.00122829714257402
"1596",0.00120836190165846
"1597",0.00156176987967735
"1598",0.00141902055022761
"1599",0.00114563357977925
"1600",0.00119796394097363
"1601",0.00112452821605487
"1602",0.00116271202937629
"1603",0.000804305483098344
"1604",0.00081539254656147
"1605",0.000900945581539624
"1606",0.00116319039024552
"1607",0.000897995804465147
"1608",0.000923312538618986
"1609",0.00100004786869824
"1610",0.000950001260681753
"1611",0.00134086689077858
"1612",0.00107510011123346
"1613",0.000962381172201922
"1614",0.000952508401604475
"1615",0.00104022982017708
"1616",0.000876886417366536
"1617",0.00080850810119992
"1618",0.00104420812942357
"1619",0.000808788441024964
"1620",0.0013007555071585
"1621",0.00119558790612578
"1622",0.000928966915773599
"1623",0.00102704690622311
"1624",0.00106999577653445
"1625",0.000680184993160441
"1626",0.000801963070758617
"1627",0.00093337339946936
"1628",0.00076959823666417
"1629",0.000983775216947297
"1630",0.000811144590165568
"1631",0.00085870127940237
"1632",0.000811991276830155
"1633",0.000819626301743971
"1634",0.001069544720536
"1635",0.000818369347997951
"1636",0.000773458554171677
"1637",0.000656083063464217
"1638",0.00090314559289505
"1639",0.00075401721604844
"1640",0.0011727698001843
"1641",0.000909083610707424
"1642",0.000973318399456334
"1643",0.00109621572097457
"1644",0.00090134427341685
"1645",0.000831397972048739
"1646",0.00115447970583093
"1647",0.000688004518710105
"1648",0.000845131836876704
"1649",0.00106453689473628
"1650",0.000813886119470144
"1651",0.000748004918655072
"1652",0.000629882247057209
"1653",0.000633084744669204
"1654",0.00061570524946106
"1655",0.000756403356395936
"1656",0.000645134681570874
"1657",0.00052962984325734
"1658",0.000626304247741632
"1659",0.000548099553418491
"1660",0.000546851427005646
"1661",0.000560198752156312
"1662",0.000565331619331646
"1663",0.000909457848083425
"1664",0.000994651858913302
"1665",0.00080170832817922
"1666",0.000933263905603721
"1667",0.000721517238013506
"1668",0.000740391557751308
"1669",0.000845596567713214
"1670",0.000720024736612298
"1671",0.000996540960810082
"1672",0.000755137379425548
"1673",0.000723831393577655
"1674",0.000760731821505331
"1675",0.000930852066699348
"1676",0.000712968948949964
"1677",0.000847669719801238
"1678",0.000658834409772073
"1679",0.00158478156726688
"1680",0.000935405731010894
"1681",0.000725160317503384
"1682",0.000791477046073944
"1683",0.000601759399505818
"1684",0.000813276730328756
"1685",0.000785890161499261
"1686",0.000858065983623422
"1687",0.000747553534232291
"1688",0.000890470482295665
"1689",0.00082272452361417
"1690",0.00101689955050823
"1691",0.00090221939074575
"1692",0.000838907089886381
"1693",0.000680363574887187
"1694",0.000662823479437859
"1695",0.000688004084694744
"1696",0.000479750126409561
"1697",0.000785830698724788
"1698",0.000750430648546547
"1699",0.000694275080108709
"1700",0.000838011767096422
"1701",0.000776609474623895
"1702",0.000617524753114543
"1703",0.000768106538784226
"1704",0.00110456157917201
"1705",0.000914828030119938
"1706",0.000885517018984345
"1707",0.000737097648655724
"1708",0.00079070635294823
"1709",0.000980809219273426
"1710",0.000765066153267317
"1711",0.000694267397115646
"1712",0.000618796969287594
"1713",0.000713003018553021
"1714",0.000656652160521971
"1715",0.000647374424338134
"1716",0.00101716545307542
"1717",0.000942967572217228
"1718",0.00115256612042594
"1719",0.000688691524716308
"1720",0.000802459441101169
"1721",0.000854471961563314
"1722",0.000904356431323311
"1723",0.0010241182707568
"1724",0.000673270604718659
"1725",0.000840941639480807
"1726",0.000647144570957074
"1727",0.000485075751199936
"1728",0.000624902012923119
"1729",0.000698661592107339
"1730",0.000839143674914811
"1731",0.000791506557267036
"1732",0.000589607033162341
"1733",0.00068731352461825
"1734",0.000733127750601193
"1735",0.000787710840114511
"1736",0.000543820297265339
"1737",0.000640594301975894
"1738",0.000468786429614695
"1739",0.000630980754432541
"1740",0.000760366390375829
"1741",0.000514123489379249
"1742",0.000733364109692141
"1743",0.000618470764013907
"1744",0.000701200452785877
"1745",0.000675623250318625
"1746",0.000582656794092697
"1747",0.000786865770123773
"1748",0.00057298924942229
"1749",0.000694002652674427
"1750",0.000722520532918479
"1751",0.000515173752296248
"1752",0.00107958246377575
"1753",0.000636223214719346
"1754",0.000573898925389465
"1755",0.00060129295156181
"1756",0.000662526165348598
"1757",0.000586069152764469
"1758",0.000647809789488154
"1759",0.000687403103234685
"1760",0.000547513722577245
"1761",0.000623090743223741
"1762",0.000587377677745439
"1763",0.000750665566311955
"1764",0.000547088234259789
"1765",0.00094468478603206
"1766",0.000647518018377219
"1767",0.000605290023322122
"1768",0.000671167242285359
"1769",0.000540084697379555
"1770",0.000522586093860919
"1771",0.00054234938496497
"1772",0.000512279838214068
"1773",0.000573110089620867
"1774",0.000654322584519945
"1775",0.000696789700972843
"1776",0.000601857752901873
"1777",0.000506118968839814
"1778",0.000643769265673747
"1779",0.000474146464702929
"1780",0.00052069137089081
"1781",0.000504028997171879
"1782",0.000547870819261237
"1783",0.000496191933785035
"1784",0.000563530875393527
"1785",0.000483702263962474
"1786",0.000687474150018434
"1787",0.000776487132698796
"1788",0.000573084565141072
"1789",0.000929328815379148
"1790",0.00124505953548894
"1791",0.000746973022711853
"1792",0.000562685567523099
"1793",0.000883209549846558
"1794",0.000799762638253314
"1795",0.000554278655769357
"1796",0.00061253789361337
"1797",0.000689198836160566
"1798",0.000685474537667958
"1799",0.000534679272337652
"1800",0.000694749171413539
"1801",0.000510408314570879
"1802",0.000722298836110499
"1803",0.000488371063888857
"1804",0.000636849585849204
"1805",0.00109504770481155
"1806",0.00061586378625378
"1807",0.000729837643843995
"1808",0.000663579483679613
"1809",0.000759443646880889
"1810",0.000629479264160154
"1811",0.000487024855720975
"1812",0.000413696610962983
"1813",0.000666065799719565
"1814",0.000497501936578041
"1815",0.000829297048506958
"1816",0.000687795213624014
"1817",0.000634325019324562
"1818",0.000563499436670844
"1819",0.000654559943417012
"1820",0.000644981235823802
"1821",0.000557731400202557
"1822",0.000704236666129983
"1823",0.000958084203277031
"1824",0.00094486144045521
"1825",0.00116371445985081
"1826",0.00130994189868153
"1827",0.000847340304689962
"1828",0.000625908638870674
"1829",0.00103036811355632
"1830",0.000548517913321927
"1831",0.000534858870156407
"1832",0.000557422426462732
"1833",0.000418738801735378
"1834",0.000552931981533294
"1835",0.000716073212733785
"1836",0.000594505823829817
"1837",0.000792061872220181
"1838",0.00053611189941113
"1839",0.000522029757171782
"1840",0.000526887010621467
"1841",0.000499578076498893
"1842",0.000605015619824632
"1843",0.000593225530553599
"1844",0.000562620477561405
"1845",0.000881258203258331
"1846",0.000524364841893371
"1847",0.000590303625897184
"1848",0.000607914592703065
"1849",0.000561832600890822
"1850",0.00102285770860018
"1851",0.000886080068446811
"1852",0.000599959199839141
"1853",0.000649011262824066
"1854",0.000684223154071584
"1855",0.000531196502404162
"1856",0.00053695238109714
"1857",0.00104414649980654
"1858",0.000998219843074366
"1859",0.000920352518785226
"1860",0.00103898558045214
"1861",0.00111423919093161
"1862",0.000593476650147379
"1863",0.000866867240691748
"1864",0.00109146970985028
"1865",0.000673243318619333
"1866",0.000766893427049713
"1867",0.000566215636917474
"1868",0.000531722233860677
"1869",0.000899753084728927
"1870",0.00109220247539142
"1871",0.00132992936623618
"1872",0.00106989837667266
"1873",0.000707624283155437
"1874",0.000608989629641954
"1875",0.000580157854275204
"1876",0.000711139662083397
"1877",0.000688033086016011
"1878",0.000768862380549056
"1879",0.000718173496137057
"1880",0.000563632465126138
"1881",0.00083203265396554
"1882",0.000704554413777652
"1883",0.000705782871159057
"1884",0.000564941168491129
"1885",0.000459255662989693
"1886",0.000626821142772694
"1887",0.000603953124657454
"1888",0.000569192263253659
"1889",0.000699585603467848
"1890",0.000617318645974014
"1891",0.000476648374433174
"1892",0.000455695900829069
"1893",0.000558288455052552
"1894",0.000525245312982908
"1895",0.00033746510555676
"1896",0.000489114273416643
"1897",0.000525517673723296
"1898",0.000784289196554246
"1899",0.000449078544624146
"1900",0.000395816217896733
"1901",0.000389783565585002
"1902",0.000453545870507122
"1903",0.000438579915638934
"1904",0.000450948260173414
"1905",0.000500973834282351
"1906",0.000428203967911355
"1907",0.000542651203685963
"1908",0.000597755944182948
"1909",0.000508468132968384
"1910",0.000503236752076895
"1911",0.000482932931042524
"1912",0.000524614354657142
"1913",0.000669771819760067
"1914",0.000537188972002784
"1915",0.000445721613653191
"1916",0.000374016764617388
"1917",0.000548042417831945
"1918",0.00053565618075544
"1919",0.000472811232278601
"1920",0.000668869623714558
"1921",0.000699740765847872
"1922",0.000484886065849768
"1923",0.00042474042611148
"1924",0.000529060307737231
"1925",0.000509096054171645
"1926",0.0003647385030135
"1927",0.000381522912736127
"1928",0.000438236315419923
"1929",0.000333141425252115
"1930",0.000472932884506505
"1931",0.000428120354529689
"1932",0.00109384808429264
"1933",0.000424412774775277
"1934",0.000746862153724909
"1935",0.000483547955889365
"1936",0.000557196397248714
"1937",0.000733485380077141
"1938",0.000481083024735935
"1939",0.000444015004557883
"1940",0.000567666512099798
"1941",0.000471378155893165
"1942",0.000526007363662061
"1943",0.000683887516046728
"1944",0.000452152329972626
"1945",0.000526920218736716
"1946",0.000643945771187067
"1947",0.00074094733155582
"1948",0.000539283361555729
"1949",0.000472351722547105
"1950",0.000456274244569992
"1951",0.000702206596259548
"1952",0.000521955366454145
"1953",0.000583217727134093
"1954",0.000770052954408593
"1955",0.000587033118511187
"1956",0.000537923032635951
"1957",0.000582930156048773
"1958",0.000396108702071167
"1959",0.000426945615657278
"1960",0.000414360170201182
"1961",0.000461351977959659
"1962",0.000616554436743789
"1963",0.000432211206205955
"1964",0.000516702284110354
"1965",0.000432048364099361
"1966",0.000364101166659823
"1967",0.000408010785833196
"1968",0.000505617706443724
"1969",0.000474290374762838
"1970",0.000375918408162655
"1971",0.00053784955577891
"1972",0.000470827198065764
"1973",0.000387759411707696
"1974",0.00031930857901319
"1975",0.000337602731851652
"1976",0.000557517428645322
"1977",0.000542061252479346
"1978",0.000359722889831769
"1979",0.000321574897086323
"1980",0.000386057665400571
"1981",0.00039353262132486
"1982",0.000338945414588744
"1983",0.000418341465877468
"1984",0.000392221718151019
"1985",0.000598754851662729
"1986",0.000560795756768629
"1987",0.000490131086626612
"1988",0.000316151399449806
"1989",0.000341167047048545
"1990",0.000554634129234729
"1991",0.000463381723594485
"1992",0.000473294692256812
"1993",0.000418673642114442
"1994",0.000429274929504955
"1995",0.000390987453868321
"1996",0.000852210243985587
"1997",0.000462756994438147
"1998",0.000408771271274591
"1999",0.000376739244764572
"2000",0.000349522486895622
"2001",0.000271560587467563
"2002",0.000298033025836214
"2003",0.000309730655599272
"2004",0.000295458497671724
"2005",0.000403788733807808
"2006",0.000398626042363232
"2007",0.000562636707228567
"2008",0.000418125946008183
"2009",0.000510103237830629
"2010",0.000459945857469308
"2011",0.000430189434895657
"2012",0.00045746833671782
"2013",0.000433450055400516
"2014",0.000545820393741623
"2015",0.000566413192105601
"2016",0.00059610576425565
"2017",0.000594525078549574
"2018",0.000526152549898544
"2019",0.000626341421323506
"2020",0.000797665859278999
"2021",0.000834981984483851
"2022",0.000608711908867112
"2023",0.000764220511494621
"2024",0.000546226863486193
"2025",0.000675376200697805
"2026",0.000732383208306693
"2027",0.000631638990801693
"2028",0.000600618249446355
"2029",0.000536104952838578
"2030",0.00061804188779171
"2031",0.000494087055827416
"2032",0.000596539089749915
"2033",0.000597513624316578
"2034",0.000509555941063014
"2035",0.000395107105215101
"2036",0.00048956261328219
"2037",0.000680888086294573
"2038",0.000528656502988474
"2039",0.000397034966038604
"2040",0.000430896003374956
"2041",0.000533125880302285
"2042",0.000710181164031232
"2043",0.000621965623343781
"2044",0.000682672343836644
"2045",0.000652857227982911
"2046",0.000433280839010552
"2047",0.000480050589566245
"2048",0.000482954398554721
"2049",0.000612687118503367
"2050",0.000499670107169771
"2051",0.000513629451843456
"2052",0.000510148901351392
"2053",0.000704243074176917
"2054",0.00068140792786614
"2055",0.000473486388860566
"2056",0.000457523299585415
"2057",0.000735486725325357
"2058",0.000598170699743507
"2059",0.000648375654155202
"2060",0.000527414156294599
"2061",0.000580220913912979
"2062",0.000604245728474072
"2063",0.000690836605148537
"2064",0.000501171205308423
"2065",0.000439199019116165
"2066",0.000374555063878499
"2067",0.000478970043958476
"2068",0.000524037651021642
"2069",0.000555401404460465
"2070",0.000518722588448415
"2071",0.000649395392985195
"2072",0.000600736732712472
"2073",0.000674952203095495
"2074",0.000663875899939718
"2075",0.000504230202455216
"2076",0.000931942240489808
"2077",0.000761032708941377
"2078",0.000916696657819017
"2079",0.00045965441999763
"2080",0.00044928874550248
"2081",0.000499337507616339
"2082",0.000531409916106044
"2083",0.000463688418919382
"2084",0.00072389437529821
"2085",0.000489860603955754
"2086",0.000546749070183833
"2087",0.00046885587891752
"2088",0.00052588110203297
"2089",0.00048533871849134
"2090",0.00054450586814245
"2091",0.000601502048671051
"2092",0.000591940319917816
"2093",0.000486086528690396
"2094",0.000407310142052789
"2095",0.000374718405848979
"2096",0.000305796892405415
"2097",0.00057972273375235
"2098",0.000507612170389054
"2099",0.000473652703208118
"2100",0.000555391731455931
"2101",0.000535440548407124
"2102",0.000406050704924432
"2103",0.000357691040718819
"2104",0.000532015811374599
"2105",0.00041973967808298
"2106",0.00038406050362279
"2107",0.000384664396427128
"2108",0.000427687672426731
"2109",0.000444899344190237
"2110",0.000367665551050824
"2111",0.000466138271531955
"2112",0.000377598078023921
"2113",0.000341385700895417
"2114",0.000369315980088393
"2115",0.000378827877669219
"2116",0.000417094913923097
"2117",0.000438581658702654
"2118",0.00045320406311885
"2119",0.000486875549765263
"2120",0.000526681617365129
"2121",0.000406071890114086
"2122",0.00034862133032838
"2123",0.000394724363883092
"2124",0.000404553623472006
"2125",0.00044581947988642
"2126",0.000452936358669061
"2127",0.00040639142959293
"2128",0.0004042831273646
"2129",0.000344232421746209
"2130",0.000412902131012043
"2131",0.000397031468620731
"2132",0.000409379653238769
"2133",0.000463090903383542
"2134",0.000393832750977125
"2135",0.000521185359488076
"2136",0.000377360539491499
"2137",0.000346082170366662
"2138",0.000509496559152711
"2139",0.000491316317456208
"2140",0.000714090556873691
"2141",0.000421675316583776
"2142",0.000333496198432854
"2143",0.000339898454884459
"2144",0.000332174680879384
"2145",0.000370335342774927
"2146",0.000349274860760895
"2147",0.000395201792871541
"2148",0.000430770426331252
"2149",0.000532036649409471
"2150",0.000468346261748787
"2151",0.000755635772838598
"2152",0.000460282805271662
"2153",0.000725654303771323
"2154",0.000468369493970998
"2155",0.000520041405545107
"2156",0.000501463570375351
"2157",0.000420778321315018
"2158",0.000422352740863551
"2159",0.00035134505056199
"2160",0.00024622052331843
"2161",0.000599101514936366
"2162",0.000306897645042517
"2163",0.000326170489987284
"2164",0.00038094310919511
"2165",0.00030027234567446
"2166",0.000431024462004086
"2167",0.000515016108972339
"2168",0.000347361805041749
"2169",0.00026222385162872
"2170",0.000311742960402468
"2171",0.000329738585203926
"2172",0.00042545480243937
"2173",0.000377505761241514
"2174",0.000428503308185759
"2175",0.000448867985184937
"2176",0.000467971295974657
"2177",0.000364266624517144
"2178",0.000435558847905749
"2179",0.000438701320359864
"2180",0.000451519961065435
"2181",0.000448777113334623
"2182",0.000452343472948215
"2183",0.000637133400887561
"2184",0.000452465758480111
"2185",0.000497013335936279
"2186",0.000509039638237022
"2187",0.000536314266791954
"2188",0.000414229314694909
"2189",0.000527694707045362
"2190",0.00044903646544268
"2191",0.000422665657524384
"2192",0.0004812695189744
"2193",0.000537356382377971
"2194",0.000575555759595528
"2195",0.000431586189189999
"2196",0.000569403504165604
"2197",0.000615985530493753
"2198",0.000753378362268343
"2199",0.000872567517658452
"2200",0.000912164881222128
"2201",0.000745311927957935
"2202",0.000705613187324036
"2203",0.00134055124877863
"2204",0.0012738044352294
"2205",0.000827629964088824
"2206",0.000612199167196302
"2207",0.000491782675646893
"2208",0.00056709636287829
"2209",0.000422610934021472
"2210",0.000469806568306362
"2211",0.000485093313487097
"2212",0.000392026468298489
"2213",0.000680381015636287
"2214",0.000566786348629139
"2215",0.000414611308259107
"2216",0.000403185149970827
"2217",0.000491276522652536
"2218",0.000393293317531308
"2219",0.000362137874947278
"2220",0.000336975426982966
"2221",0.000342924455440849
"2222",0.000373428008850876
"2223",0.000357164036144507
"2224",0.00040405909484965
"2225",0.000342507202976053
"2226",0.000407575469657757
"2227",0.000291589758097832
"2228",0.000379342126708692
