Date,Open,High,Low,Close,Volume,Adj Close
2/13/2014,180.839996,183.199997,180.830002,183.009995,100542200,176.919528
2/12/2014,182.25,182.830002,181.710007,182.070007,94717700,176.010823
2/11/2014,180.160004,182.440002,180.039993,181.979996,117814100,175.923807
2/10/2014,179.699997,180.070007,179.210007,180.009995,92218800,174.019366
2/7/2014,178.309998,179.869995,177.729996,179.679993,170787200,173.700347
2/6/2014,175.580002,177.479996,175.220001,177.479996,132877600,171.573565
2/5/2014,174.779999,175.559998,173.710007,175.169998,164230500,169.340442
2/4/2014,174.949997,175.839996,174.110001,175.389999,165012400,169.553122
2/3/2014,177.970001,178.369995,173.830002,174.169998,254837100,168.373722
1/31/2014,177.009995,179.289993,176.919998,178.179993,194677900,172.250266
1/30/2014,178.830002,179.809998,178.259995,179.229996,118938100,173.265326
1/29/2014,177.580002,178.550003,176.880005,177.350006,216597300,171.447901
1/28/2014,178.139999,179.300003,178.119995,179.070007,110463200,173.110662
1/27/2014,179.059998,179.520004,177.119995,178.009995,180843100,172.085925
1/24/2014,181.600006,181.660004,178.830002,178.889999,208677100,172.936644
1/23/2014,183.369995,183.399994,181.820007,182.789993,132496900,176.706849
1/22/2014,184.490005,184.570007,183.910004,184.300003,61270900,178.166606
1/21/2014,184.699997,184.770004,183.050003,184.179993,88621200,178.05059
1/17/2014,184.100006,184.449997,183.320007,183.639999,107848700,177.528567
1/16/2014,184.279999,184.660004,183.830002,184.419998,72290600,178.282608
1/15/2014,184.100006,184.940002,183.710007,184.660004,98525800,178.514626
1/14/2014,182.289993,183.770004,181.949997,183.669998,105016100,177.557567
1/13/2014,183.669998,184.179993,181.339996,181.690002,149892000,175.643465
1/10/2014,183.949997,184.220001,183.009995,184.139999,102026400,178.011927
1/9/2014,184.110001,184.130005,182.800003,183.639999,90683400,177.528567
1/8/2014,183.449997,183.830002,182.889999,183.520004,96582300,177.412565
1/7/2014,183.089996,183.789993,182.949997,183.479996,86144200,177.373888
1/6/2014,183.490005,183.559998,182.080002,182.360001,108028200,176.291166
1/3/2014,183.229996,183.600006,182.630005,182.889999,81390600,176.803526
1/2/2014,183.979996,184.070007,182.479996,182.919998,119636900,176.832527
12/31/2013,184.070007,184.690002,183.929993,184.690002,86119900,178.543626
12/30/2013,183.869995,184.020004,183.580002,183.820007,56857000,177.702584
12/27/2013,184.100006,184.179993,183.660004,183.850006,61814000,177.731585
12/26/2013,183.339996,183.960007,183.320007,183.860001,63365000,177.741247
12/24/2013,182.539993,183.009995,182.529999,182.929993,45368800,176.842189
12/23/2013,182.449997,182.639999,182.070007,182.529999,85598000,176.455506
12/20/2013,180.690002,181.990005,180.570007,181.559998,197087000,175.517786
12/19/2013,181.179993,181.699997,180.710007,181.490005,136531200,174.502736
12/18/2013,178.919998,181.729996,177.320007,181.699997,234906000,174.704643
12/17/2013,179.380005,179.410004,178.25,178.649994,89886000,171.772063
12/16/2013,178.949997,179.809998,178.899994,179.220001,96195000,172.320125
12/13/2013,178.5,178.660004,177.770004,178.110001,107808000,171.252859
12/12/2013,178.639999,178.860001,177.759995,178.130005,115565000,171.272093
12/11/2013,180.820007,180.850006,178.5,178.720001,130591000,171.839375
12/10/2013,180.979996,181.360001,180.639999,180.75,80976000,173.79122
12/9/2013,181.470001,181.669998,181.160004,181.399994,70124000,174.416189
12/6/2013,180.669998,181.110001,180.149994,180.940002,127728000,173.973907
12/5/2013,179.410004,179.740005,178.770004,178.940002,106934000,172.050906
12/4/2013,179.100006,180.479996,178.350006,179.729996,123033000,172.810485
12/3/2013,179.940002,180.389999,179.169998,179.75,116563000,172.829719
12/2/2013,181.089996,181.429993,180.25,180.529999,99726000,173.579689
11/29/2013,181.320007,181.75,180.800003,181,55870900,174.031595
11/27/2013,180.869995,181.240005,180.649994,181.119995,58800000,174.14697
11/26/2013,180.720001,181.220001,180.410004,180.679993,86994000,173.723908
11/25/2013,181.130005,181.169998,180.369995,180.630005,79486000,173.675845
11/22/2013,179.979996,180.830002,179.770004,180.809998,81296000,173.848908
11/21/2013,178.970001,180.050003,178.860001,179.910004,92841000,172.983563
11/20/2013,179.389999,179.929993,177.979996,178.470001,124909000,171.599
11/19/2013,179.330002,179.869995,178.720001,179.029999,93891000,172.137438
11/18/2013,180.350006,180.5,179.020004,179.419998,104796000,172.512423
11/15/2013,179.559998,180.119995,179.330002,180.050003,102818000,173.118173
11/14/2013,178.539993,179.419998,178.25,179.270004,103435000,172.368203
11/13/2013,176.089996,178.429993,176.089996,178.380005,103844000,171.512468
11/12/2013,176.940002,177.360001,176.369995,176.960007,83990000,170.147139
11/11/2013,177.119995,177.529999,176.910004,177.320007,62614000,170.49328
11/8/2013,174.869995,177.309998,174.850006,177.289993,136713000,170.464422
11/7/2013,177.5,177.639999,174.759995,174.929993,157000000,168.19528
11/6/2013,177.029999,177.5,176.539993,177.169998,87348000,170.349046
11/5/2013,176.139999,176.75,175.570007,176.270004,85825000,169.483702
11/4/2013,176.690002,176.899994,175.979996,176.830002,85677000,170.02214
11/1/2013,176.020004,176.610001,175.220001,176.210007,142805000,169.426014
10/31/2013,176.149994,176.889999,175.529999,175.789993,133795000,169.022171
10/30/2013,177.380005,177.509995,175.660004,176.289993,140002000,169.502921
10/29/2013,176.630005,177.240005,176.380005,177.169998,87401000,170.349046
10/28/2013,175.889999,176.470001,175.699997,176.229996,84979000,169.445233
10/25/2013,175.509995,176,175.169998,175.949997,93625000,169.176015
10/24/2013,174.919998,175.369995,174.509995,175.149994,70350000,168.406811
10/23/2013,174.809998,174.889999,173.960007,174.570007,105484000,167.849154
10/22/2013,174.910004,175.929993,174.429993,175.410004,126663000,168.656811
10/21/2013,174.449997,174.75,174.009995,174.399994,104104000,167.685686
10/18/2013,173.860001,174.509995,173.509995,174.389999,138316000,167.676076
10/17/2013,171.369995,173.320007,171.339996,173.220001,129389000,166.551122
10/16/2013,170.720001,172.160004,170.639999,172.070007,161676000,165.445402
10/15/2013,170.509995,171.149994,169.470001,169.699997,155485000,163.166636
10/14/2013,169.210007,171.080002,169.080002,170.940002,112106000,164.358902
10/11/2013,168.910004,170.320007,168.770004,170.259995,105040000,163.705074
10/10/2013,167.289993,169.259995,167.229996,169.169998,195955000,162.657042
10/9/2013,165.800003,166.199997,164.529999,165.600006,168973000,159.224493
10/8/2013,167.399994,167.619995,165.360001,165.479996,178015000,159.109103
10/7/2013,167.419998,168.449997,167.25,167.429993,96295000,160.984026
10/4/2013,167.75,169.059998,167.529999,168.889999,96878000,162.387823
10/3/2013,168.789993,168.940002,166.839996,167.619995,176698000,161.166713
10/2/2013,168.350006,169.339996,167.830002,169.179993,113350000,162.666652
10/1/2013,168.139999,169.5,167.970001,169.339996,127160000,162.820495
9/30/2013,167.479996,168.539993,167.149994,168.009995,143937000,161.541698
9/27/2013,168.839996,169.139999,168.470001,168.910004,99141800,162.407057
9/26/2013,169.320007,170.169998,169.050003,169.690002,77146900,163.157027
9/25/2013,169.639999,169.979996,168.889999,169.039993,117306500,162.532042
9/24/2013,169.899994,170.529999,169.210007,169.529999,106333100,163.003183
9/23/2013,170.490005,170.649994,169.389999,169.929993,104616500,163.387777
9/20/2013,172.330002,172.330002,170.580002,170.720001,132867100,164.147371
9/19/2013,173.520004,173.600006,172.589996,172.759995,146616900,165.303093
9/18/2013,171.009995,173.520004,170.580002,173.050003,203460600,165.580584
9/17/2013,170.460007,171.110001,170.460007,171.070007,82523300,163.686051
9/16/2013,171.160004,171.240005,170.039993,170.309998,106299200,162.958846
9/13/2013,169.130005,169.460007,168.740005,169.330002,72727800,162.02115
9/12/2013,169.339996,169.559998,168.720001,168.949997,83209000,161.657548
9/11/2013,168.639999,169.399994,168.350006,169.399994,94545900,162.088121
9/10/2013,168.639999,168.899994,168.259995,168.869995,105847200,161.580999
9/9/2013,166.449997,167.729996,166.449997,167.630005,87559300,160.394531
9/6/2013,166.509995,166.979996,164.479996,166.039993,159756500,158.873149
9/5/2013,165.850006,166.399994,165.729996,165.960007,63090500,158.796615
9/4/2013,164.429993,166.029999,164.130005,165.75,97389400,158.595673
9/3/2013,165.229996,165.580002,163.699997,164.389999,142375100,157.294375
8/30/2013,164.509995,164.529999,163.169998,163.649994,134928900,156.58631
8/29/2013,163.550003,165.039993,163.399994,164.169998,119200500,157.08387
8/28/2013,163.259995,164.490005,163.050003,163.910004,108113000,156.835097
8/27/2013,164.360001,166,163.210007,163.330002,158619400,156.28013
8/26/2013,166.789993,167.300003,165.889999,166,89702100,158.834882
8/23/2013,166.550003,166.830002,165.770004,166.619995,90888900,159.428116
8/22/2013,164.899994,166.300003,164.889999,166.059998,101471400,158.89229
8/21/2013,165.119995,166.029999,164.190002,164.559998,159530500,157.457035
8/20/2013,165.039993,166.199997,164.860001,165.580002,89294400,158.433013
8/19/2013,165.639999,166.210007,164.759995,164.770004,96437600,157.657977
8/16/2013,166.059998,166.630005,165.5,165.830002,130868200,158.672222
8/15/2013,167.410004,167.429993,166.089996,166.380005,152931800,159.198485
8/14/2013,169.529999,169.800003,168.699997,168.740005,79829200,161.45662
8/13/2013,169.410004,169.899994,168.410004,169.610001,80806000,162.289063
8/12/2013,168.460007,169.309998,168.380005,169.110001,68593300,161.810645
8/9/2013,169.580002,170.100006,168.720001,169.309998,91757700,162.002009
8/8/2013,169.979996,170.179993,168.929993,169.800003,102181300,162.470865
8/7/2013,169.190002,169.429993,168.550003,169.179993,84854700,161.877616
8/6/2013,170.369995,170.740005,169.350006,169.729996,87495000,162.403879
8/5/2013,170.570007,170.960007,170.350006,170.699997,54072700,163.332012
8/2/2013,170.279999,170.970001,170.050003,170.949997,91116700,163.571221
8/1/2013,169.990005,170.809998,169.899994,170.660004,110438400,163.293745
7/31/2013,168.940002,169.850006,168.490005,168.710007,142388700,161.427916
7/30/2013,169.100006,169.279999,168.190002,168.589996,85209600,161.313086
7/29/2013,168.679993,169.059998,168.110001,168.589996,79695000,161.313086
7/26/2013,168.220001,169.160004,167.520004,169.110001,107814600,161.810645
7/25/2013,168.220001,169.080002,167.940002,168.929993,111088600,161.638407
7/24/2013,169.789993,169.860001,168.179993,168.520004,112914000,161.246115
7/23/2013,169.800003,169.830002,169.050003,169.139999,80829700,161.839349
7/22/2013,169.410004,169.740005,169.009995,169.5,79428600,162.183811
7/19/2013,168.520004,169.229996,168.309998,169.169998,103831700,161.868053
7/18/2013,168.309998,169.270004,168.199997,168.869995,103620100,161.580999
7/17/2013,168.160004,168.479996,167.729996,167.949997,92873900,160.700711
7/16/2013,168.259995,168.360001,167.070007,167.520004,88702100,160.289278
7/15/2013,167.970001,168.389999,167.679993,168.149994,69450600,160.892075
7/12/2013,167.389999,167.929993,167.130005,167.509995,104212700,160.2797
7/11/2013,167.110001,167.610001,165.179993,167.440002,135592200,160.212729
7/10/2013,164.970001,165.75,164.630005,165.190002,121410100,158.059847
7/9/2013,164.979996,165.330002,164.270004,165.130005,119298000,158.002439
7/8/2013,163.860001,164.389999,163.080002,163.949997,108092500,156.873364
7/5/2013,162.470001,163.080002,161.300003,163.020004,122416900,155.983513
7/3/2013,160.479996,161.770004,160.220001,161.279999,75216400,154.318612
7/2/2013,161.119995,162.300003,160.5,161.210007,154863700,154.251641
7/1/2013,161.259995,162.479996,161.080002,161.360001,131954800,154.395161
6/28/2013,160.630005,161.399994,159.860001,160.419998,160402900,153.495732
6/27/2013,161.100006,161.820007,160.949997,161.080002,129483700,154.127248
6/26/2013,159.869995,160.5,159.25,160.139999,134848000,153.227819
6/25/2013,158.479996,160.100006,157.419998,158.570007,162262200,151.725593
6/24/2013,157.410004,158.429993,155.729996,157.059998,222329000,150.28076
6/21/2013,159.639999,159.759995,157.470001,159.070007,271956800,152.204011
6/20/2013,161.860001,163.470001,158.979996,159.399994,321255900,151.716969
6/19/2013,165.600006,165.889999,163.380005,163.449997,206149500,155.571764
6/18/2013,164.529999,165.990005,164.520004,165.740005,114695600,157.751395
6/17/2013,164.289993,165.220001,163.220001,164.440002,136295600,156.514051
6/14/2013,164.029999,164.669998,162.910004,163.179993,141197500,155.314774
6/13/2013,161.660004,164.5,161.300003,164.210007,163587800,156.295141
6/12/2013,164.220001,164.389999,161.600006,161.75,177361500,153.953706
6/11/2013,163.300003,164.539993,162.740005,163.100006,159505400,155.238642
6/10/2013,165.309998,165.399994,164.369995,164.800003,105667100,156.8567
6/7/2013,163.850006,164.949997,163.139999,164.800003,188337800,156.8567
6/6/2013,161.199997,162.740005,160.25,162.729996,200225500,154.886466
6/5/2013,163.089996,163.419998,161.130005,161.270004,211737800,153.496846
6/4/2013,164.440002,165.100006,162.729996,163.559998,157631500,155.676462
6/3/2013,163.830002,164.460007,162.660004,164.350006,168390700,156.428393
5/31/2013,165.369995,166.309998,163.130005,163.449997,176850100,155.571764
5/30/2013,165.350006,166.589996,165.220001,165.830002,107793800,157.837053
5/29/2013,165.419998,165.800003,164.339996,165.220001,160363400,157.256454
5/28/2013,167.039993,167.779999,165.809998,166.300003,143679800,158.284401
5/24/2013,164.470001,165.380005,163.979996,165.309998,151573900,157.342113
5/23/2013,164.160004,165.910004,163.940002,165.449997,211064400,157.475364
5/22/2013,167.339996,169.070007,165.169998,165.929993,244031800,157.932225
5/21/2013,167.080002,167.800003,166.5,167.169998,95804200,159.112462
5/20/2013,166.779999,167.580002,166.610001,166.929993,85071200,158.884025
5/17/2013,165.949997,167.039993,165.729996,166.940002,129801000,158.893552
5/16/2013,165.779999,166.360001,165.089996,165.339996,109913600,157.370666
5/15/2013,164.960007,166.449997,164.910004,166.119995,120718500,158.113069
5/14/2013,163.669998,165.350006,163.669998,165.229996,119000900,157.265967
5/13/2013,163.199997,163.809998,162.820007,163.539993,81843200,155.657422
5/10/2013,162.990005,163.550003,162.509995,163.410004,103203000,155.533698
5/9/2013,163.270004,163.699997,162.470001,162.880005,106738600,155.029245
5/8/2013,162.419998,163.389999,162.330002,163.339996,97419200,155.467065
5/7/2013,162.130005,162.649994,161.669998,162.600006,90359200,154.762742
5/6/2013,161.490005,162.009995,161.419998,161.779999,66882100,153.982259
5/3/2013,161.139999,161.880005,159.779999,161.369995,144202300,153.592017
5/2/2013,158.679993,159.889999,158.529999,159.75,96407600,152.050105
5/1/2013,159.330002,159.410004,158.100006,158.279999,138874200,150.650958
4/30/2013,159.270004,159.720001,158.610001,159.679993,116010700,151.983472
4/29/2013,158.669998,159.649994,158.419998,159.300003,88572800,151.621798
4/26/2013,158.330002,158.600006,157.729996,158.240005,95918800,150.612892
4/25/2013,158.339996,159.270004,158.100006,158.520004,131060600,150.879395
4/24/2013,157.830002,158.300003,157.539993,157.880005,96781200,150.270243
4/23/2013,156.949997,157.929993,156.169998,157.779999,166141300,150.175057
4/22/2013,155.779999,156.539993,154.75,156.169998,106553500,148.642658
4/19/2013,154.5,155.550003,154.119995,155.479996,149687600,147.985914
4/18/2013,155.369995,155.410004,153.550003,154.139999,167583200,146.710505
4/17/2013,156.289993,156.320007,154.279999,155.110001,226834800,147.633752
4/16/2013,156.289993,157.490005,155.910004,157.410004,147507800,149.822896
4/15/2013,158,158.130005,155.100006,155.119995,217259000,147.643265
4/12/2013,158.679993,159.039993,157.919998,158.800003,116359900,151.145898
4/11/2013,158.699997,159.710007,158.539993,159.190002,110142500,151.517099
4/10/2013,157.169998,158.869995,157.130005,158.669998,135711100,151.022159
4/9/2013,156.5,157.320007,155.979996,156.75,101922200,149.194704
4/8/2013,155.270004,156.220001,154.75,156.210007,86571200,148.680738
4/5/2013,153.949997,155.350006,153.770004,155.160004,159666000,147.681345
4/4/2013,155.429993,156.169998,155.089996,155.860001,131885000,148.347603
4/3/2013,156.910004,157.029999,154.820007,155.229996,154167400,147.747964
4/2/2013,156.610001,157.210007,156.369995,156.820007,101504300,149.261337
4/1/2013,156.589996,156.910004,155.669998,156.050003,99194100,148.528447
3/28/2013,156.089996,156.850006,155.75,156.669998,102932800,149.118559
3/27/2013,155.259995,156.240005,155,156.190002,99950600,148.661698
3/26/2013,155.589996,156.229996,155.419998,156.190002,86856600,148.661698
3/25/2013,156.009995,156.270004,154.350006,154.949997,151322300,147.481461
3/22/2013,154.850006,155.600006,154.729996,155.600006,111163600,148.10014
3/21/2013,154.759995,155.639999,154.100006,154.360001,128605000,146.919902
3/20/2013,155.520004,155.949997,155.259995,155.690002,113759300,148.185798
3/19/2013,155.300003,155.509995,153.589996,154.610001,167567300,147.157852
3/18/2013,154.339996,155.639999,154.199997,154.970001,126704300,147.500501
3/15/2013,155.850006,156.039993,155.309998,155.830002,138601100,148.31905
3/14/2013,156.309998,156.800003,155.910004,156.729996,126329900,148.515112
3/13/2013,155.759995,156.119995,155.229996,155.899994,92550900,147.728614
3/12/2013,155.919998,156.100006,155.210007,155.679993,105755800,147.520144
3/11/2013,155.320007,156.039993,155.130005,156.029999,83746800,147.851805
3/8/2013,155.460007,155.649994,154.660004,155.440002,123477800,147.292733
3/7/2013,154.699997,154.979996,154.520004,154.779999,86101400,146.667323
3/6/2013,154.839996,154.919998,154.160004,154.5,94469900,146.402
3/5/2013,153.660004,154.699997,153.639999,154.289993,121431900,146.203001
3/4/2013,151.759995,152.919998,151.520004,152.919998,99010200,144.904813
3/1/2013,151.089996,152.339996,150.410004,152.110001,170634800,144.137271
2/28/2013,151.899994,152.869995,151.410004,151.610001,126866000,143.663478
2/27/2013,149.889999,152.330002,149.759995,151.910004,150781900,143.947757
2/26/2013,149.720001,150.199997,148.729996,150.020004,186596200,142.15682
2/25/2013,152.630005,152.860001,149,149,245824800,141.190278
2/22/2013,151.149994,151.889999,150.490005,151.889999,106356600,143.928801
2/21/2013,150.960007,151.419998,149.940002,150.419998,183257000,142.535849
2/20/2013,153.139999,153.190002,151.259995,151.339996,160574800,143.407626
2/19/2013,152.369995,153.279999,152.160004,153.25,95105400,145.217518
2/15/2013,152.429993,152.589996,151.550003,152.110001,215226500,144.137271
2/14/2013,151.690002,152.470001,151.520004,152.289993,80834300,144.307829
2/13/2013,152.330002,152.610001,151.720001,152.149994,82322600,144.175168
2/12/2013,151.779999,152.300003,151.610001,152.020004,65392700,144.051992
2/11/2013,151.740005,151.899994,151.389999,151.770004,73775000,143.815095
2/8/2013,151.220001,151.889999,151.220001,151.800003,103133700,143.843521
2/7/2013,151.210007,151.350006,149.860001,150.960007,162490000,143.047553
2/6/2013,150.520004,151.259995,150.410004,151.160004,138762800,143.237067
2/5/2013,150.350006,151.479996,150.289993,151.050003,113912400,143.132832
2/4/2013,150.320007,151.270004,149.429993,149.539993,159073600,141.701968
2/1/2013,150.649994,151.419998,150.389999,151.240005,131173000,143.312876
1/31/2013,149.889999,150.380005,149.600006,149.699997,108975800,141.853586
1/30/2013,150.639999,150.940002,149.929993,150.070007,137447700,142.204202
1/29/2013,149.770004,150.850006,149.669998,150.660004,105694400,142.763274
1/28/2013,150.289993,150.330002,149.509995,150.070007,113357700,142.204202
1/25/2013,149.880005,150.25,149.369995,150.25,147211600,142.374761
1/24/2013,149.149994,150.139999,149.009995,149.410004,146426400,141.578792
1/23/2013,149.130005,149.5,148.860001,149.369995,104596100,141.540881
1/22/2013,148.330002,149.130005,147.979996,149.130005,111797300,141.313469
1/18/2013,147.970001,148.490005,147.429993,148.330002,169906000,140.555398
1/17/2013,147.699997,148.419998,147.149994,148,133833500,140.242693
1/16/2013,146.770004,147.279999,146.610001,147.050003,104849500,139.342489
1/15/2013,146.289993,147.210007,146.199997,147.070007,93172600,139.361445
1/14/2013,146.889999,147.070007,146.429993,146.970001,89567200,139.266681
1/11/2013,147.039993,147.149994,146.610001,147.070007,113917300,139.361445
1/10/2013,146.729996,147.089996,145.970001,147.080002,130735400,139.370916
1/9/2013,145.869995,146.320007,145.639999,145.919998,90745600,138.271713
1/8/2013,145.710007,145.910004,144.979996,145.550003,121265100,137.92111
1/7/2013,145.850006,146.110001,145.429993,145.970001,110002500,138.319095
1/4/2013,145.970001,146.610001,145.669998,146.369995,116817700,138.698123
1/3/2013,145.990005,146.369995,145.339996,145.729996,144761800,138.091669
1/2/2013,145.110001,146.149994,144.729996,146.059998,192059000,138.404374
12/31/2012,139.660004,142.559998,139.539993,142.410004,243935200,134.945692
12/28/2012,140.639999,141.419998,139.869995,140.029999,148806700,132.690433
12/27/2012,141.789993,142.080002,139.919998,141.559998,167920600,134.140238
12/26/2012,142.639999,142.710007,141.350006,141.75,106947700,134.320282
12/24/2012,142.479996,142.559998,142.190002,142.350006,53874600,134.888839
12/21/2012,142.169998,144.089996,141.940002,142.789993,245883800,135.305765
12/20/2012,144.380005,145.139999,143.979996,145.119995,168487000,136.545207
12/19/2012,145.529999,145.580002,144.240005,144.289993,150895400,135.764248
12/18/2012,144,145.5,143.789993,145.369995,177762800,136.780435
12/17/2012,142.470001,143.850006,142.429993,143.770004,143238200,135.274983
12/14/2012,142.320007,142.580002,141.880005,142.100006,137701700,133.703661
12/13/2012,143.419998,143.830002,142.270004,142.630005,135715000,134.202344
12/12/2012,144,144.550003,143.309998,143.509995,145880100,135.030337
12/11/2012,143.059998,144.110001,142.990005,143.440002,152570400,134.964481
12/10/2012,142.210007,142.809998,142.149994,142.470001,98840700,134.051794
12/7/2012,142.529999,142.690002,141.669998,142.410004,108726400,133.995342
12/6/2012,141.369995,142.039993,141.160004,141.979996,103220600,133.590742
12/5/2012,141.369995,142.160004,140.369995,141.5,147300500,133.139108
12/4/2012,141.440002,141.869995,140.869995,141.25,127512200,132.90388
12/3/2012,142.800003,142.919998,141.339996,141.449997,124656300,133.09206
11/30/2012,142.139999,142.419998,141.660004,142.149994,136568300,133.750696
11/29/2012,141.990005,142.509995,141.369995,142.119995,151085900,133.722469
11/28/2012,139.759995,141.539993,139,141.460007,177086500,133.101478
11/27/2012,140.910004,141.389999,140.240005,140.330002,128646200,132.038242
11/26/2012,140.649994,141.360001,140.190002,141.050003,100124400,132.7157
11/23/2012,140.130005,141.399994,140.039993,141.350006,65409200,132.997977
11/21/2012,139.309998,139.570007,139.029999,139.449997,81710800,131.210235
11/20/2012,138.910004,139.419998,138.080002,139.190002,119807400,130.965603
11/19/2012,137.899994,139.149994,136.410004,139.130005,151495800,130.90915
11/16/2012,135.899994,136.639999,134.699997,136.369995,239483900,128.312223
11/15/2012,135.979996,136.490005,135.179993,135.699997,178128400,127.681813
11/14/2012,138.210007,138.429993,135.619995,135.929993,191505000,127.898219
11/13/2012,137.539993,139.25,137.360001,137.789993,123018300,129.648317
11/12/2012,138.589996,138.809998,137.960007,138.270004,97677500,130.099965
11/9/2012,137.619995,139.440002,137.550003,138.160004,201055300,129.996464
11/8/2012,139.699997,140.410004,137.929993,138.039993,181517300,129.883545
11/7/2012,141.660004,141.679993,139.059998,139.720001,264304500,131.464285
11/6/2012,142.279999,143.520004,142.130005,142.960007,107068100,134.512847
11/5/2012,141.350006,142.169998,140.929993,141.850006,98378500,133.468433
11/2/2012,143.679993,143.720001,141.410004,141.559998,137702200,133.195561
11/1/2012,141.649994,143.009995,141.520004,142.830002,100995600,134.390523
10/31/2012,141.850006,142.029999,140.679993,141.350006,103438500,132.997977
10/26/2012,141.300003,141.839996,140.389999,141.350006,146023500,132.997977
10/25/2012,142.020004,142.279999,140.570007,141.429993,134457400,133.073237
10/24/2012,141.929993,142.100006,140.800003,141.020004,120179400,132.687474
10/23/2012,141.860001,142.059998,140.830002,141.419998,192056300,133.063833
10/22/2012,143.149994,143.669998,142.279999,143.410004,125578600,134.936254
10/19/2012,145.550003,145.559998,143.050003,143.389999,185645200,134.917432
10/18/2012,145.820007,146.520004,145.330002,145.820007,148108500,137.203857
10/17/2012,145.639999,146.320007,145.419998,146.199997,128834100,137.561394
10/16/2012,144.759995,145.639999,144.660004,145.539993,108815500,136.940388
10/15/2012,143.229996,144.229996,142.770004,144.080002,107689100,135.566664
10/12/2012,143.460007,143.949997,142.580002,142.889999,124181900,134.446976
10/11/2012,144.279999,144.490005,143.330002,143.360001,123601500,134.889206
10/10/2012,144.179993,144.320007,143.089996,143.279999,124247500,134.813931
10/9/2012,145.529999,145.649994,144.149994,144.199997,148872900,135.679569
10/8/2012,145.600006,146.119995,145.309998,145.639999,78415400,137.034485
10/5/2012,146.910004,147.160004,145.699997,146.139999,124842100,137.504941
10/4/2012,145.639999,146.339996,145.440002,146.130005,124311600,137.495537
10/3/2012,144.889999,145.429993,144.130005,145.089996,121283100,136.51698
10/2/2012,144.919998,145.149994,143.830002,144.5,113422200,135.961845
10/1/2012,144.520004,145.690002,144.009995,144.350006,135911200,135.820714
9/28/2012,144.089996,144.559998,143.460007,143.970001,150696100,135.463163
9/27/2012,143.889999,144.970001,143.509995,144.639999,111830300,136.093573
9/26/2012,144.070007,144.110001,142.949997,143.289993,146502200,134.823335
9/25/2012,145.960007,146.240005,144.059998,144.100006,133165200,135.585486
9/24/2012,145.149994,145.979996,145.039993,145.649994,95682000,137.043889
9/21/2012,146.639999,146.669998,145.809998,145.869995,108737500,137.250891
9/20/2012,146.029999,146.789993,145.630005,146.710007,154009800,137.308305
9/19/2012,146.789993,147.169998,146.410004,146.699997,128318300,137.298937
9/18/2012,146.490005,146.809998,146.25,146.619995,98326600,137.224061
9/17/2012,146.940002,147.190002,146.369995,146.740005,119427800,137.336381
9/14/2012,146.880005,148.110001,146.759995,147.240005,169777000,137.804339
9/13/2012,144.369995,147.039993,143.990005,146.589996,225470200,137.195985
9/12/2012,144.389999,144.550003,143.899994,144.389999,87640900,135.136972
9/11/2012,143.600006,144.369995,143.559998,143.910004,88760000,134.687736
9/10/2012,144.190002,144.440002,143.460007,143.509995,86458500,134.313361
9/7/2012,144.009995,144.389999,143.880005,144.330002,107272100,135.080819
9/6/2012,141.759995,143.779999,141.75,143.770004,158272500,134.556708
9/5/2012,141.089996,141.470001,140.630005,140.910004,100660300,131.879987
9/4/2012,141.039993,141.460007,140.130005,141.029999,120226200,131.992292
8/31/2012,141.289993,141.820007,140.360001,141.160004,151970400,132.113966
8/30/2012,140.899994,140.940002,140.190002,140.490005,96589900,131.486904
8/29/2012,141.520004,141.889999,141.119995,141.509995,65421300,132.441528
8/28/2012,141.179993,141.839996,140.970001,141.399994,75689600,132.338577
8/27/2012,141.889999,142.080002,141.339996,141.539993,68785900,132.469604
8/24/2012,140.309998,141.830002,140.220001,141.509995,99481200,132.441528
8/23/2012,141.470001,141.479996,140.440002,140.660004,111466400,131.646008
8/22/2012,141.399994,142.050003,141.070007,141.820007,133243500,132.731674
8/21/2012,142.539993,143.089996,141.449997,141.759995,105581100,132.675507
8/20/2012,141.979996,142.220001,141.589996,142.190002,78255700,133.077959
8/17/2012,142.229996,142.300003,141.860001,142.179993,90813700,133.06859
8/16/2012,141.149994,142.160004,140.800003,141.990005,112014200,132.890778
8/15/2012,140.639999,141.190002,140.550003,140.949997,71085900,131.917417
8/14/2012,141.289993,141.380005,140.369995,140.789993,102379400,131.767667
8/13/2012,140.600006,140.839996,140.039993,140.770004,79426900,131.748959
8/10/2012,140.039993,140.889999,139.809998,140.839996,99792700,131.814466
8/9/2012,140.289993,140.889999,140.149994,140.610001,90291700,131.599209
8/8/2012,139.850006,140.649994,139.809998,140.490005,89754700,131.486904
8/7/2012,140.179993,140.919998,140.029999,140.320007,109545100,131.327799
8/6/2012,139.720001,140.169998,139.559998,139.619995,86326200,130.672647
8/3/2012,138.559998,139.639999,136.679993,139.350006,157825000,130.419959
8/2/2012,136.550003,137.570007,135.580002,136.639999,199556600,127.88362
8/1/2012,138.699997,138.729996,137.399994,137.589996,138293800,128.772737
7/31/2012,138.490005,138.869995,137.710007,137.710007,120575900,128.885057
7/30/2012,138.520004,139.339996,138.270004,138.679993,106782000,129.792883
7/27/2012,136.889999,139.070007,136.139999,138.679993,236768900,129.792883
7/26/2012,135.889999,136.460007,135.259995,136.169998,156526500,127.443738
